YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE,S_OUTSIDE,D_LEGAL_MEDIUM,D_LEGAL_LARGE,D_LEGAL_TRUCK,D_LEGAL_OTHER,D_ILLEGAL_MEDIUM,D_ILLEGAL_LARGE,D_ILLEGAL_TRUCK,D_ILLEGAL_OTHER,D_OUTSIDE_MEDIUM,D_OUTSIDE_LARGE,D_OUTSIDE_TRUCK,D_OUTSIDE_OTHER,
110,9,43,12,17,9043012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,12,18,9043012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,12,19,9043012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,12,20,9043012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,13,11,9043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,13,12,9043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,13,13,9043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,13,14,9043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,13,15,9043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,13,16,9043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,13,17,9043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,13,18,9043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,13,19,9043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,13,20,9043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,14,11,9043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,14,12,9043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,14,13,9043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,14,14,9043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,14,15,9043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,14,16,9043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,14,17,9043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,14,18,9043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,14,19,9043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,14,20,9043014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,15,11,9043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,15,12,9043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,15,13,9043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,15,14,9043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,15,15,9043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,15,16,9043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,15,17,9043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,15,18,9043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,15,19,9043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,15,20,9043015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,16,11,9043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,16,12,9043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,16,13,9043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,16,14,9043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,16,15,9043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,16,16,9043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,16,17,9043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,16,18,9043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,16,19,9043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,43,16,20,9043016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,1,11,9049001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,1,12,9049001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,1,13,9049001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,1,14,9049001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,1,15,9049001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,1,16,9049001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,1,17,9049001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,1,18,9049001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,1,19,9049001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,1,20,9049001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,2,11,9049002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,2,12,9049002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,2,13,9049002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,2,14,9049002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,2,15,9049002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,2,16,9049002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,2,17,9049002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,2,18,9049002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,2,19,9049002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,2,20,9049002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,3,11,9049003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,3,12,9049003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,3,13,9049003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,3,14,9049003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,3,15,9049003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,3,16,9049003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,3,17,9049003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,3,18,9049003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,3,19,9049003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,3,20,9049003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,4,11,9049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,4,12,9049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,4,13,9049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,4,14,9049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,4,15,9049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,4,16,9049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,4,17,9049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,4,18,9049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,4,19,9049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,4,20,9049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,5,11,9049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,5,12,9049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,5,13,9049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,5,14,9049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,5,15,9049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,5,16,9049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,5,17,9049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,5,18,9049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,5,19,9049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,5,20,9049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,6,11,9049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,6,12,9049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,6,13,9049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,6,14,9049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,6,15,9049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,6,16,9049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,6,17,9049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,6,18,9049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,6,19,9049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,6,20,9049006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,7,11,9049007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,7,12,9049007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,7,13,9049007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,7,14,9049007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,7,15,9049007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,7,16,9049007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,7,17,9049007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,7,18,9049007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,7,19,9049007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,7,20,9049007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,8,11,9049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,8,12,9049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,8,13,9049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,8,14,9049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,8,15,9049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,8,16,9049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,8,17,9049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,8,18,9049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,8,19,9049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,49,8,20,9049008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,1,11,9050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,1,12,9050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,1,13,9050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,1,14,9050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,1,15,9050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,1,16,9050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,1,17,9050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,1,18,9050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,1,19,9050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,1,20,9050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,2,11,9050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,2,12,9050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,2,13,9050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,2,14,9050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,2,15,9050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,2,16,9050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,2,17,9050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,2,18,9050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,2,19,9050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,2,20,9050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,3,11,9050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,3,12,9050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,3,13,9050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,3,14,9050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,3,15,9050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,3,16,9050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,3,17,9050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,3,18,9050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,3,19,9050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,3,20,9050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,4,11,9050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,4,12,9050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,4,13,9050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,4,14,9050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,4,15,9050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,4,16,9050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,4,17,9050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,4,18,9050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,4,19,9050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,4,20,9050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,5,11,9050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,5,12,9050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,5,13,9050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,5,14,9050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,5,15,9050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,5,16,9050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,5,17,9050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,5,18,9050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,5,19,9050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,5,20,9050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,6,11,9050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,6,12,9050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,6,13,9050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,6,14,9050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,6,15,9050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,6,16,9050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,6,17,9050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,6,18,9050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,6,19,9050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,6,20,9050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,7,11,9050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,7,12,9050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,7,13,9050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,7,14,9050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,7,15,9050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,7,16,9050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,7,17,9050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,7,18,9050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,7,19,9050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,7,20,9050007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,8,11,9050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,8,12,9050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,8,13,9050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,8,14,9050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,8,15,9050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,8,16,9050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,8,17,9050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,8,18,9050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,8,19,9050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,8,20,9050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,9,11,9050009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,9,12,9050009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,9,13,9050009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,9,14,9050009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,9,15,9050009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,9,16,9050009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,9,17,9050009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,9,18,9050009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,9,19,9050009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,9,20,9050009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,10,11,9050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,10,12,9050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,10,13,9050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,10,14,9050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,10,15,9050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,10,16,9050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,10,17,9050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,10,18,9050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,10,19,9050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,10,20,9050010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,11,11,9050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,11,12,9050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,11,13,9050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,11,14,9050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,11,15,9050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,11,16,9050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,11,17,9050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,11,18,9050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,11,19,9050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,11,20,9050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,12,11,9050012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,12,12,9050012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,12,13,9050012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,12,14,9050012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,12,15,9050012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,12,16,9050012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,12,17,9050012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,12,18,9050012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,12,19,9050012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,12,20,9050012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,13,11,9050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,13,12,9050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,13,13,9050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,13,14,9050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,13,15,9050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,13,16,9050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,13,17,9050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,13,18,9050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,13,19,9050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,13,20,9050013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,14,11,9050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,14,12,9050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,14,13,9050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,14,14,9050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,14,15,9050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,14,16,9050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,14,17,9050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,14,18,9050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,14,19,9050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,14,20,9050014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,15,11,9050015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,15,12,9050015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,15,13,9050015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,15,14,9050015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,15,15,9050015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,15,16,9050015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,15,17,9050015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,15,18,9050015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,15,19,9050015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,15,20,9050015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,16,11,9050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,16,12,9050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,16,13,9050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,16,14,9050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,16,15,9050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,16,16,9050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,16,17,9050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,16,18,9050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,16,19,9050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,16,20,9050016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,17,11,9050017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,17,12,9050017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,17,13,9050017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,17,14,9050017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,17,15,9050017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,17,16,9050017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,17,17,9050017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,17,18,9050017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,17,19,9050017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,17,20,9050017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,18,11,9050018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,18,12,9050018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,18,13,9050018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,18,14,9050018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,18,15,9050018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,18,16,9050018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,18,17,9050018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,18,18,9050018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,18,19,9050018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,18,20,9050018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,19,11,9050019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,19,12,9050019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,19,13,9050019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,19,14,9050019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,19,15,9050019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,19,16,9050019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,19,17,9050019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9,50,19,18,9050019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
